name,code,summary,OI,OI_sec,OI_mar,EPS,EPS_sec,EPS_mar,PER,PER_sec,PER_mar,EV/EBITDA,EV/EBITDA_sec,EV/EBITDA_mar,ROE,ROE_sec,ROE_mar,DY,DY_sec,DY_mar,52B,52B_sec,52B_mar
JTC,A950170,"동사는 방일여행객을 대상으로 면세상품 판매를 주 사업(사후면세점)으로 영위하고 동사의 주요 목표시장은 방일여행객 대상의 쇼핑 시장임. 판매상품은 크게 브랜드 상품(NB)과 자사 브랜드 상품(PB)으로 나누어지며 식품, 생활용품 화장품 등으로 구분됨. 종합면세점 성격의 JTC면세점, 고가 상품을 취급하는 라쿠이치 면세점, 생활용품을 취급하는 생활광장 등의 점포를 보유함.2020년 5월 전년동기 대비 연결기준 매출액은 97.9% 감소, 영업이익 적자전환, 당기순이익 적자전환. 2021년 도쿄 하계올림픽, 2025년 복합카지노 리조트 건설, 2025년 오사카엑스포가 예정되어 일본을 방문하는 여행객의 활용도가 높아지리라 기대됨. 코로나19 여파로 경영상 심각한 타격이 불가피한 상황 하에서, 동사는사는 각종 경비 절감을 비롯한 점포 재조명, 재고 소진 등을 통한 경영 효율화 전략을 전개하고 있음.",245, ,"105,734",-301, ,929.35,N/A, ,78.76,5.98, ,13.99,-4.44, ,2.27, , ,0.68,1.20, ,1.00
JW신약,A067290,"동사는 의약품을 제조, 판매를 주요 사업영역으로 함. 주요 의약품으로는 항진균제, 비뇨기과용제 등이 있음. 동사의 계열회사는 총 17개사이며, 주요계열회사로는 지주회사인 JW홀딩스(유가증권시장 상장법인), 그 자회사인 JW중외제약(유가증권시장 상장법인) 등이 있음. 종속회사인 JW크레아젠은 의약품 제조 및 판매함. JW크레아젠은 현재 수지상세포를 이용한 면역세포치료제를 연구개발하고 있음.2020년 6월 전년동기 대비 연결기준 매출액은 3.1% 증가, 영업이익은 2347.1% 증가, 당기순손실은 447.5% 증가. 매출액은 소폭 상승하고 매출원가도 증가하였으나 매출액 증가폭이 좀 더 크고 판관비도 감소하여 영업이익은 전년동기대비 크게 상승하였음. SK케미칼과 공동판매 협약을 체결, 독감백신 안정적 공급과 치료 선택 폭을 넓혀 가치가 높은 클리닉 시장에서 인프라를 적극 활용, 공동 시너지 효과를 극대화할 예정임.",11,"32,896","105,734",35,487.64,929.35,140.29,164.38,78.76,55.28,16.54,13.99,2.89,1.08,2.27,1.24,0.62,0.68,1.37,1.03,1.00
JYP Ent.,A035900,"동사는 1996년 4월 25일 설립되어 2001년 8월 30일에 코스닥시장에 상장함. 동사는 소속연예인 가수 및 배우의 엔터테인먼트 활동과 음반, 음원의 제작 및 판매, MD 등 부가사업을 주요사업으로 하고 있음. 국내 엔터테인먼트 시장은 연예매니지먼트, 영화/애니메이션, 음반, 방송/드라마, 게임/인터넷 사업 등으로 구성되어 있고 동사는 이 중에서 연예매니지먼트, 영화, 드라마, 음반사업을 영위하고 있음.2020년 6월 전년동기 대비 연결기준 매출액은 3.9% 증가, 영업이익은 47.9% 증가, 당기순이익은 21.1% 증가.  최근 '한류열풍'은 소규모 비즈니스였던 엔터테인먼트업의 위상을 덩치 큰 산업의 단계로 키워 미국, 일본, 중국 등 해외사업으로 까지 성장하고 있음. 음반산업은 경기 변동에 민감한 업종으로서 시대의 유행이나 흐름에 따라 분야별 흥망이 거듭되고 있음.",435,"1,012","105,734",883,"-1,829.15",929.35,27.36,N/A,78.76,18.30,20.22,13.99,21.91,-3.71,2.27,0.64,0.19,0.68,1.20,0.98,1.00
KBI메탈,A024840,"동사는 MOTOR와 TRANSFORMER의 CORE 생산을 목적으로 1987년 2월 25일에 설립하였으며 1994년 12월에 상장함. 주요 사업부는 전장사업부, 메탈사업부, 전선사업부로 구분할 수 있음. 전기, 전자부품 산업은 기술집약형 산업으로서 기초부품 소재인 자성철심은 소형변성기와 전기모터 및 자동차에 내장되는 D/C모터 등 전기적인 힘으로 작동되는 모든 제품에 사용되는 핵심 부품산업임.2020년 6월 전년동기 대비 연결기준 매출액은 0.1% 감소, 영업이익은 70.6% 증가, 당기순이익 흑자전환. 주요 사업부의 판매 하락으로 매출액은 소폭 감소했음. 단, 손익구조 개선으로 영업이익은 큰폭 상승하였음. 이자비용 감소 등으로 당기순이익은 증가하였음. 전장사업부는 생산성 향상 및 원가절감을 위해 설비 자동화를 추진하고 있으며,  SUB ASS'Y분야 등에서 개발 및 영업을 집중하여 성장할 예정임.",103,"32,896","105,734",195,487.64,929.35,8.62,164.38,78.76,9.04,16.54,13.99,7.57,1.08,2.27, ,0.62,0.68,1.17,1.03,1.00
KB오토시스,A024120,"동사는 1985년 설립되어 자동차 브레이크 패드(마찰재) 및 라이닝의 제조 및 판매 등을 주요 사업으로 영위하고 있음. 국내 제조시설에서 제품을 제조하고 있으며, 100% 출자한 해외현지법인으로서 장가항 법인, 인도 첸나이 법인, 미국 법인을 자회사로 보유하고 있음. 동사는 기존 출시 차량과 신규 개발될 신차 등에 동사 제품을 적용하기 위해 OEM/AM업체에 대하여 기술개발 및 마케팅 활동을 강화하고 있음.2020년 6월 전년동기 대비 연결기준 매출액은 25.7% 감소, 영업이익은 96.2% 감소, 당기순이익은 90.4% 감소. 코로나19 영향에 따른 대내외 환경 악화로 매출은 부진한 모습을 보임. 원가절감에도 불구하고 영업이익은 감소함. 글로벌 경영을 가속화하는 국내 완성차 업체 및 해외 주요 OEM과의 협력, 생산 공급을 위해 중국 장가항, 인도 첸나이, 미국 미시건주에 현지 법인을 운영함.",127,"32,896","105,734",930,487.64,929.35,6.65,164.38,78.76,4.01,16.54,13.99,10.84,1.08,2.27,3.72,0.62,0.68,0.44,1.03,1.00
KCC건설,A021320,"동사는 1989년 (주)금강에서 건설부문을 분리하여 금강종합건설(주)로 설립됐고 현재 토목공사, 건축공사, 분양공사 등의 사업을 영위하고 있음. 2019년 기준 동사의 시공능력평가 순위는 33위로 매해 30위권 내외의 시장점유율을 유지하고 있음. 아파트 브랜드로 스위첸과 오피스텔, 주상복합 브랜드로 웰츠타워 등을 보유. 매출은 국내 도급공사 건축 74.1%, 국내 도급공사 토목 14.48%, 분양공사 11.36%로 구성됨.2020년 6월 전년동기 대비 별도기준 매출액은 12.7% 감소, 영업이익은 6.4% 감소, 당기순이익은 9.6% 증가. 자체현장 종료에도 양호한 매출을 시현하였으며 관리비 증가와 원가율 소폭 증가로 영업이익은 감소함. 오피스, 물류센터 관련 등 일반 건축 물량의 수주뿐만 아니라 김포~파주 고속도로 3공구 공사 등 토목 부문까지 수주하면서 안정적인 수주잔고를 유지할 것으로 기대.",588,"4,886","105,734","1,319","1,956.21",929.35,4.93,13.11,78.76,2.26,6.75,13.99,7.72,5.70,2.27,2.31,1.82,0.68,0.76,0.74,1.00
KCI,A036670,"동사는 샴푸와 린스의 고급첨가물로 쓰이는 폴리머와 계면활성제 등을 제조할 목적으로 1991년 7월 13일에 설립되었음. 주요 사업의 내용은 샴푸의 원료로 사용되는 폴리머, 린스의 원료인 계면활성제, 메틸글루세스, MPC유도체 등을 연구, 생산하고 있음. 동사는 삼양계열에 속한 20여개 중의 하나이며, 2018년 4월 12일을 합병기일로 100% 자회사 오엔오케미칼을 소규모 흡수합병함.2020년 6월 전년동기 대비 별도기준 매출액은 16.8% 증가, 영업이익은 31.2% 증가, 당기순이익은 30.4% 증가. 전년동기대비 원가율이 상승하고 판관비는 증가했으나 매출 확대에 힘입어 영업이익이 증가함. 자체 연구소의 기술개발에 의한 가격경쟁력 제고 및 고품질 정책을 바탕으로 신규 거래선 개척 및 기존거래처를 관리하여 수출증대를 통한 매출 확대가 기대됨.",145,"32,896","105,734","1,013",487.64,929.35,10.71,164.38,78.76,7.48,16.54,13.99,18.92,1.08,2.27,1.84,0.62,0.68,0.70,1.03,1.00
KD,A044180,"동사는 건설사업부문과 전자사업부문(전자통신부품 제조)을 영위하고 있음. 몰드사업부문은 2018년 영업중단. 주택부문은 경기변동과 금융상황에 민감하게 반응하는 산업분야로, 경기회복과 금융산업의 안정화 등의 여부에 따라 영향을 받음. 동사는 직접 건축하여 분양하거나, 동 건축물에 대한 수주로 건축을 하고 있으며, 동해 발한동 KD아람채 등을 분양하며 꾸준한 매출실적을 달성함.2020년 6월 전년동기 대비 연결기준 매출액은 72.6% 감소, 영업이익 적자전환, 당기순이익 적자전환. 심화된 스마트폰 시장의 경쟁에 반해 제품의 슬림화 및 LCD화면의 대형화에 따라 금속소재의 외장재 및 내장재 수요는 꾸준히 증가중, 동사는  개발 및 기술력을 보유하고 있음. 동사의 패션사업부문은 원자재 및 인건비 상승으로 인한 매출원가의 상승으로 손익구조가 악화되어 기업회생을 신청하여 절차 진행중.",53,"4,886","105,734",606,"1,956.21",929.35,3.49,13.11,78.76,10.88,6.75,13.99,35.12,5.70,2.27, ,1.82,0.68,0.08,0.74,1.00
KG ETS,A151860,"1999년 10월 29일 프랑스의 폐기물 처리기업 Veolia의 투자로 설립되었으며 주요사업은 폐기물 수집 및 처리, 산화동, 스팀, 바이오중유 제조 판매. 신소재사업 부문은 공업용산화동과 탄산동 제품등을 생산하여 판매를 하고 있으며 전략물자인 산화텅스텐 제품을 제조, 판매. 폐기물 연소열(스팀)을 활용한 에너지화 사업의 발전사업자로 확정되어 향후 10년간 발전사업자로서 폐기물 소각열을 활용한 발전 및 에너지화 사업을 예정중.2020년 6월 전년동기 대비 별도기준 매출액은 7.1% 감소, 영업이익은 19.7% 증가, 당기순이익은 225.8% 증가. 지난해 연결된KG 동부제철에서 발생하는 고철판매 매출 증대와, 재활용시설에서 발생하는 산화철의 판매를 통해 이익 증가 기대. 코로나19영향으로 최근 PCB시장은 모바일산업 분야의 도금 수요가 급감하고 있으며 유행 지속기간에 따라 동사의 신소재사업 부문의 산화동 수요에도 변동이 예상.",159,"3,555","105,734","2,716",-348.68,929.35,1.22,N/A,78.76,10.30,28.36,13.99,49.82,-0.84,2.27,3.31,0.87,0.68,0.89,1.28,1.00
KG모빌리언스,A046440,"온라인/오프라인 상에서 디지털 컨텐츠 및 실물을 구매할 경우에 유/무선(휴대폰) 전화를 이용하여 결제(통신과금)를 할 수 있도록 결제 솔루션을 제공하는 전자지불결제(PG) 업체임. 휴대폰 결제 등 payment 사업 부문이 전체 매출의 94%를 차지함. MVNO,광고대행, 게임선불카드 등 기타 사업 부문은 6%를 차지함. 약 27,000여개 가맹점에 결제서비스를 제공함.2020년 6월 전년동기 대비 연결기준 매출액은 26.7% 증가, 영업이익은 29% 증가, 당기순이익은 16.7% 감소. 코로나19로 인해 사회적 거리두기가 일상화되고 휴대폰 결제 등 비대면 결제 수요가 급증함. 이에 힘입어 매출이 늘어난 것으로 분석됨. 판매비와 관리비, 인건비 및 복리후생비 등 비용 통제 전략 역시 효과를 내고 있으나 매출 원가가 전년 동기 대비  51.5% 늘었다는 점은 예의주시해야 함.",348,"11,261","105,734",601,"2,145.16",929.35,10.20,36.36,78.76,5.66,14.69,13.99,8.18,5.56,2.27,3.26,0.65,0.68,0.68,0.83,1.00
KG이니시스,A035600,"전자지불결제대행업(PG)을 주 사업으로 영위함. 쇼핑몰등 인터넷상에서 지불결제가 필요한 업체에게 지불결제시스템을 구축해 주고 지불승인과 매입, 대금정산 등의 업무를 지원하는 서비스임. 케이지모빌리언스, 케이지에듀원 등을 연결대상 종속회사로 보유함. 국내 전자결제시장 선두주자이며 아이튠즈와 애플페이의 독점 서비스사임. LG유플러스와 NHN한국사이버결제 등이 주요 경쟁기업임.2020년 6월 전년동기 대비 연결기준 매출액은 7.3% 증가, 영업이익은 24.5% 증가, 당기순이익은 14.8% 감소. 코로나19로 인해 비대면 경제가 급성장하며 동사 역시 수혜를 입음. 알리페이, 페이팔, 텐센트에 이어 연간 거래금액 16조원 규모(2015년)의 베이징시 산하 국영 전자결제 기업 PayEase와 제휴 계약을 체결하는 등 글로벌 결제 영역을 확대하는 중임.",861,"11,261","105,734","1,792","2,145.16",929.35,9.49,36.36,78.76,5.22,14.69,13.99,21.61,5.56,2.27,1.94,0.65,0.68,0.93,0.83,1.00
KH바텍,A060720,"동사는 설립 이후 가전, 휴대폰, 노트북 등 휴대용IT 기기의 기구물 위주의 사업을 영위하고 있으며 단품과 기타 부품의 모듈화 사업을 확장하고 있음. 휴대용 단말기 통신부품 제품의 특성상 초경 박하, 초소형화, 고신뢰성화, 고급화 및 기능 복합화가 되고 있으므로 고기술 요구되는 분야임. 조립모듈 제품은 AL,MG,ZN,SUS류의 단품과 기타부품들을 모듈화시켜 힌지등의 메카니즘에 주로 사용됨.2020년 6월 전년동기 대비 연결기준 매출액은 21.8% 감소, 영업이익은 206.4% 증가, 당기순이익은 75.5% 증가. 전반적인 금속 부품 사업의 부진으로 매출액이 급감했으나 원가율 개선을 이뤄 영업손익과 순손익 모두 전년대비 개선됨. 선행기술개발, 신소재(공법)개발을 중심으로 연구개발 활동을 진행하고 있으며, 국가산하단체 등과 협력하여 연구개발 활동을 지속함.",70,"28,444","105,734",-494,"1,584.80",929.35,N/A,50.13,78.76,27.39,11.83,13.99,-6.36,3.61,2.27, ,0.69,0.68,1.33,1.01,1.00
KMH,A122450,"동사는 2000년 10월 설립되어 이후 2003년 자체장비를 확보, 송출사업을 추가한 후 지속적인 성장을 거듭하여 현재 국내 송출사업자 1위 지위를 유지하고 있음. 주요 종속기업으로 (주)아시아경제, (주)케이엠에이치신라레저, (주)파주컨트리클럽, (주)케이엠에이치하이텍 등을 보유하고 있음. 송출서비스 부문에서 안정적인 거래처를 기반으로 높은 시장지배력 확보하고 있으며, 신규채널 확보를 지속하고 있음.2020년 6월 전년동기 대비 연결기준 매출액은 31.7% 증가, 영업이익은 96.2% 증가, 당기순이익은 124.1% 증가. 동사는 자체개발한 송출 기술을 바탕으로 타사 대비 경쟁력있는 가격을 바탕으로 국내 1위 사업자 지위를 유지하고 있으며, 향후 그 지위가 지속될 것으로 판단됨. 차세대 방송장비의 국산화 및 고부가가치 기술개발의 가속화로 국내 방송장비 산업의 고도화를 달성과 성장잠재력을 확충할 것으로 전망됨.",449,"5,636","105,734",667,"2,021.96",929.35,8.07,20.36,78.76,7.16,5.20,13.99,7.13,5.41,2.27,1.30,1.32,0.68,0.65,0.66,1.00
KMH하이텍,A052900,"동사는 1997년 3월 범일엔지니어링(주)라는 회사명으로 설립된 이후, 2000년 1월 상호 변경 후 2005년 1월 코스닥시장에 상장함. 동사는 반도체 재료 사업과 SSD 사업을 주요 사업부문으로 영위하고 있음. 동사는 사업초기인 플라스틱 케이스에서부터 시작하여 현재 Metal케이스에 이르기까지, 다년간 쌓아온 기술력을 바탕으로 시장점유율을 확대하며 성장하고 있음.2020년 6월 전년동기 대비 연결기준 매출액은 34.7% 증가, 영업이익은 93.5% 증가, 당기순이익은 6.4% 감소. 캐시카우 역할을 하는 플라스틱 제품군을 포함해 SSD CASE 또한 국내에서 흑자 상품으로 회사이익에 기여하고 있음.  이번 베트남 공장 가동과 함께 지속적인 해외 거래처 다변화를 통한 해외물량 수주 확대로 성장 기조를 이어갈것으로 기대되고 있음.",52,"28,444","105,734",48,"1,584.80",929.35,27.02,50.13,78.76,6.95,11.83,13.99,3.45,3.61,2.27, ,0.69,0.68,0.92,1.01,1.00
